transaction_id,is_fraud,fraud_score,fraud_type,detection_method,time_to_detection_hours
TXN00039125,0,0.177,,,
TXN00031740,0,0.262,,,
TXN00041242,0,0.267,,,
TXN00001991,0,0.138,,,
TXN00037187,0,0.156,,,
TXN00020052,0,0.246,,,
TXN00045654,0,0.013,,,
TXN00025846,0,0.184,,,
TXN00011103,0,0.279,,,
TXN00016962,0,0.165,,,
TXN00025854,0,0.065,,,
TXN00033449,0,0.255,,,
TXN00006470,0,0.129,,,
TXN00005109,0,0.097,,,
TXN00003323,0,0.062,,,
TXN00032352,0,0.016,,,
TXN00021463,0,0.153,,,
TXN00037250,0,0.147,,,
TXN00049204,0,0.067,,,
TXN00019082,0,0.114,,,
TXN00014497,0,0.088,,,
TXN00028831,0,0.121,,,
TXN00030880,0,0.243,,,
TXN00024838,0,0.011,,,
TXN00021664,0,0.199,,,
TXN00005479,0,0.201,,,
TXN00039343,0,0.07,,,
TXN00030583,0,0.024,,,
TXN00014203,0,0.208,,,
TXN00048971,0,0.134,,,
TXN00002542,0,0.238,,,
TXN00005144,0,0.17,,,
TXN00006938,0,0.125,,,
TXN00031116,0,0.1,,,
TXN00047676,0,0.159,,,
TXN00007198,1,0.859,friendly_fraud,rule_based,31.37480824578719
TXN00030048,0,0.234,,,
TXN00004238,0,0.167,,,
TXN00048907,0,0.083,,,
TXN00021935,0,0.113,,,
TXN00049665,0,0.186,,,
TXN00006428,1,0.87,friendly_fraud,manual_review,13.727697367448208
TXN00036809,0,0.008,,,
TXN00010544,0,0.002,,,
TXN00035673,0,0.014,,,
TXN00023824,0,0.135,,,
TXN00040991,0,0.075,,,
TXN00049205,0,0.263,,,
TXN00007004,0,0.123,,,
TXN00049453,0,0.018,,,
TXN00001057,0,0.008,,,
TXN00044981,0,0.2,,,
TXN00046461,0,0.2,,,
TXN00006881,0,0.051,,,
TXN00013584,0,0.098,,,
TXN00046449,0,0.132,,,
TXN00030703,0,0.082,,,
TXN00023378,0,0.093,,,
TXN00040847,0,0.068,,,
TXN00027124,1,0.76,account_takeover,rule_based,6.649845050579353
TXN00011141,0,0.236,,,
TXN00049706,0,0.275,,,
TXN00041964,0,0.294,,,
TXN00029840,0,0.251,,,
TXN00031179,0,0.128,,,
TXN00022125,0,0.047,,,
TXN00047014,0,0.01,,,
TXN00042585,0,0.086,,,
TXN00015723,0,0.023,,,
TXN00049279,1,0.877,stolen_card,manual_review,0.3385798634816463
TXN00030025,0,0.09,,,
TXN00044636,0,0.107,,,
TXN00045909,0,0.063,,,
TXN00028485,1,0.706,friendly_fraud,ml_model,11.254750514789903
TXN00019729,0,0.019,,,
TXN00039965,0,0.019,,,
TXN00019270,0,0.233,,,
TXN00005518,0,0.091,,,
TXN00002655,0,0.272,,,
TXN00031086,0,0.27,,,
TXN00042224,0,0.126,,,
TXN00034992,0,0.126,,,
TXN00036836,0,0.178,,,
TXN00008808,0,0.078,,,
TXN00035416,0,0.003,,,
TXN00039701,0,0.026,,,
TXN00014605,0,0.114,,,
TXN00018344,0,0.153,,,
TXN00024496,0,0.289,,,
TXN00042843,0,0.229,,,
TXN00040998,0,0.046,,,
TXN00049903,0,0.238,,,
TXN00013773,0,0.14,,,
TXN00009754,0,0.176,,,
TXN00017768,0,0.155,,,
TXN00039894,0,0.212,,,
TXN00049739,1,0.806,stolen_card,manual_review,33.19816885657841
TXN00041840,0,0.056,,,
TXN00038795,0,0.183,,,
TXN00018337,0,0.106,,,
TXN00001063,0,0.154,,,
TXN00004079,0,0.158,,,
TXN00032459,0,0.196,,,
TXN00037035,0,0.125,,,
TXN00043065,0,0.182,,,
TXN00035726,0,0.081,,,
TXN00021724,0,0.097,,,
TXN00008582,0,0.09,,,
TXN00039040,0,0.097,,,
TXN00032573,0,0.072,,,
TXN00026261,0,0.188,,,
TXN00029445,0,0.264,,,
TXN00038677,0,0.296,,,
TXN00029557,0,0.2,,,
TXN00014642,0,0.131,,,
TXN00009786,0,0.252,,,
TXN00025229,0,0.118,,,
TXN00007686,0,0.035,,,
TXN00042259,0,0.172,,,
TXN00014036,0,0.095,,,
TXN00027812,0,0.062,,,
TXN00014291,0,0.196,,,
TXN00039099,0,0.14,,,
TXN00011361,0,0.162,,,
TXN00005087,0,0.262,,,
TXN00014988,0,0.136,,,
TXN00002540,0,0.032,,,
TXN00001743,0,0.278,,,
TXN00044285,0,0.154,,,
TXN00017890,0,0.244,,,
TXN00024906,0,0.079,,,
TXN00009163,0,0.161,,,
TXN00024095,0,0.234,,,
TXN00030757,0,0.04,,,
TXN00005170,0,0.198,,,
TXN00006879,0,0.189,,,
TXN00022582,0,0.171,,,
TXN00035544,0,0.0,,,
TXN00034020,0,0.246,,,
TXN00022467,0,0.254,,,
TXN00020234,0,0.15,,,
TXN00037339,0,0.22,,,
TXN00046310,0,0.162,,,
TXN00013965,0,0.067,,,
TXN00019398,0,0.04,,,
TXN00038655,0,0.112,,,
TXN00014962,0,0.177,,,
TXN00000535,0,0.193,,,
TXN00001818,1,0.84,chargeback_fraud,customer_report,25.40979811205657
TXN00018197,0,0.191,,,
TXN00007932,0,0.02,,,
TXN00043399,0,0.109,,,
TXN00022705,0,0.039,,,
TXN00022226,0,0.231,,,
TXN00042594,1,0.946,account_takeover,manual_review,51.46840241318678
TXN00044824,0,0.225,,,
TXN00034886,0,0.109,,,
TXN00004815,0,0.123,,,
TXN00046851,0,0.034,,,
TXN00004990,0,0.006,,,
TXN00027429,0,0.146,,,
TXN00003651,0,0.007,,,
TXN00025877,0,0.095,,,
TXN00014426,0,0.204,,,
TXN00007671,0,0.177,,,
TXN00035219,0,0.123,,,
TXN00023391,0,0.084,,,
TXN00046758,0,0.266,,,
TXN00020984,0,0.047,,,
TXN00026573,0,0.057,,,
TXN00041698,0,0.259,,,
TXN00041997,0,0.017,,,
TXN00046612,0,0.03,,,
TXN00018506,0,0.12,,,
TXN00005959,0,0.093,,,
TXN00045281,0,0.117,,,
TXN00029917,0,0.082,,,
TXN00010483,0,0.005,,,
TXN00000689,0,0.09,,,
TXN00030369,0,0.132,,,
TXN00035132,0,0.164,,,
TXN00014368,0,0.205,,,
TXN00034584,0,0.219,,,
TXN00035699,0,0.289,,,
TXN00026548,0,0.136,,,
TXN00043748,0,0.063,,,
TXN00007151,0,0.203,,,
TXN00027765,0,0.026,,,
TXN00049554,0,0.133,,,
TXN00027553,0,0.28,,,
TXN00046589,0,0.278,,,
TXN00024343,0,0.043,,,
TXN00040896,0,0.204,,,
TXN00042218,0,0.24,,,
TXN00030924,0,0.277,,,
TXN00014061,0,0.179,,,
TXN00008110,0,0.191,,,
TXN00023121,0,0.005,,,
TXN00041924,0,0.038,,,
TXN00040409,0,0.04,,,
TXN00002705,0,0.145,,,
TXN00000297,0,0.265,,,
TXN00014460,0,0.077,,,
TXN00007178,0,0.139,,,
TXN00016202,0,0.199,,,
TXN00037321,0,0.238,,,
TXN00022334,0,0.237,,,
TXN00020522,0,0.035,,,
TXN00009721,0,0.286,,,
TXN00019286,0,0.225,,,
TXN00024552,0,0.281,,,
TXN00017131,0,0.022,,,
TXN00032627,0,0.038,,,
TXN00001206,0,0.275,,,
TXN00040407,0,0.125,,,
TXN00017235,0,0.194,,,
TXN00033699,0,0.224,,,
TXN00026244,0,0.087,,,
TXN00022751,0,0.0,,,
TXN00001243,0,0.293,,,
TXN00007184,0,0.286,,,
TXN00045118,0,0.256,,,
TXN00032966,0,0.088,,,
TXN00035587,0,0.032,,,
TXN00036965,0,0.172,,,
TXN00000982,0,0.052,,,
TXN00015135,0,0.128,,,
TXN00023460,0,0.131,,,
TXN00009829,0,0.091,,,
TXN00024885,0,0.241,,,
TXN00002893,0,0.201,,,
TXN00006979,0,0.055,,,
TXN00000077,0,0.009,,,
TXN00000095,0,0.034,,,
TXN00031604,0,0.048,,,
TXN00020291,0,0.071,,,
TXN00032486,1,0.754,synthetic_identity,customer_report,24.16876561479711
TXN00045038,0,0.271,,,
TXN00009255,0,0.009,,,
TXN00025288,0,0.187,,,
TXN00042150,0,0.154,,,
TXN00046889,0,0.003,,,
TXN00033501,0,0.268,,,
TXN00018028,0,0.153,,,
TXN00046706,0,0.234,,,
TXN00026221,0,0.027,,,
TXN00005964,0,0.163,,,
TXN00006507,0,0.203,,,
TXN00034408,0,0.298,,,
TXN00045098,0,0.134,,,
TXN00043847,0,0.033,,,
TXN00022455,0,0.269,,,
TXN00014756,0,0.162,,,
TXN00026839,0,0.272,,,
TXN00010952,0,0.22,,,
TXN00040421,0,0.199,,,
TXN00010676,0,0.26,,,
TXN00048193,0,0.25,,,
TXN00028926,0,0.078,,,
TXN00008295,0,0.059,,,
TXN00002816,0,0.275,,,
TXN00019806,0,0.247,,,
TXN00011144,0,0.184,,,
TXN00049058,0,0.208,,,
TXN00045949,0,0.121,,,
TXN00042546,0,0.037,,,
TXN00018755,0,0.094,,,
TXN00035190,0,0.056,,,
TXN00030531,0,0.002,,,
TXN00012237,0,0.242,,,
TXN00030189,0,0.188,,,
TXN00013281,0,0.214,,,
TXN00021943,0,0.05,,,
TXN00042798,0,0.196,,,
TXN00011833,0,0.021,,,
TXN00017386,0,0.116,,,
TXN00014569,0,0.202,,,
TXN00015950,0,0.227,,,
TXN00023171,0,0.044,,,
TXN00022520,0,0.102,,,
TXN00024018,0,0.3,,,
TXN00000550,0,0.199,,,
TXN00033684,0,0.159,,,
TXN00000071,0,0.244,,,
TXN00008016,0,0.091,,,
TXN00035359,0,0.155,,,
TXN00045490,0,0.205,,,
TXN00021001,0,0.015,,,
TXN00045205,0,0.101,,,
TXN00041245,0,0.066,,,
TXN00009602,0,0.051,,,
TXN00046121,0,0.163,,,
TXN00038032,0,0.179,,,
TXN00030502,0,0.271,,,
TXN00008559,0,0.273,,,
TXN00040348,0,0.192,,,
TXN00011693,0,0.02,,,
TXN00007929,0,0.001,,,
TXN00021600,0,0.15,,,
TXN00005369,0,0.15,,,
TXN00032581,0,0.266,,,
TXN00024834,0,0.215,,,
TXN00006721,0,0.123,,,
TXN00043371,0,0.099,,,
TXN00034757,0,0.014,,,
TXN00018353,0,0.277,,,
TXN00036542,0,0.225,,,
TXN00035794,0,0.118,,,
TXN00023799,0,0.02,,,
TXN00002080,0,0.284,,,
TXN00014014,0,0.286,,,
TXN00039787,0,0.034,,,
TXN00017800,0,0.272,,,
TXN00002700,0,0.206,,,
TXN00003683,0,0.222,,,
TXN00013661,0,0.13,,,
TXN00040023,0,0.126,,,
TXN00008779,0,0.105,,,
TXN00031927,0,0.126,,,
TXN00020064,0,0.173,,,
TXN00040094,0,0.057,,,
TXN00033140,0,0.184,,,
TXN00019957,0,0.053,,,
TXN00035084,0,0.057,,,
TXN00015024,0,0.166,,,
TXN00030200,0,0.061,,,
TXN00037153,0,0.201,,,
TXN00019462,0,0.178,,,
TXN00029633,0,0.269,,,
TXN00036663,0,0.284,,,
TXN00043760,0,0.004,,,
TXN00049229,0,0.117,,,
TXN00002711,0,0.288,,,
TXN00020556,0,0.051,,,
TXN00006215,0,0.222,,,
TXN00003320,0,0.234,,,
TXN00010237,0,0.174,,,
TXN00028239,0,0.153,,,
TXN00030495,0,0.001,,,
TXN00025606,0,0.235,,,
TXN00036922,0,0.29,,,
TXN00045255,0,0.227,,,
TXN00033904,0,0.118,,,
TXN00045743,0,0.127,,,
TXN00028866,0,0.081,,,
TXN00015848,0,0.179,,,
TXN00048769,0,0.192,,,
TXN00044736,0,0.048,,,
TXN00030028,0,0.152,,,
TXN00029896,0,0.134,,,
TXN00014937,0,0.256,,,
TXN00014399,0,0.224,,,
TXN00039937,0,0.179,,,
TXN00030855,0,0.169,,,
TXN00027854,0,0.229,,,
TXN00047162,0,0.267,,,
TXN00001387,0,0.124,,,
TXN00002261,0,0.093,,,
TXN00016324,0,0.118,,,
TXN00012004,0,0.185,,,
TXN00039137,0,0.242,,,
TXN00021368,0,0.109,,,
TXN00012358,0,0.073,,,
TXN00038322,0,0.22,,,
TXN00017682,0,0.084,,,
TXN00011246,0,0.215,,,
TXN00045285,0,0.161,,,
TXN00044762,0,0.166,,,
TXN00027167,0,0.166,,,
TXN00048439,0,0.197,,,
TXN00014462,0,0.219,,,
TXN00044436,0,0.204,,,
TXN00019369,0,0.003,,,
TXN00019865,0,0.201,,,
TXN00048936,0,0.261,,,
TXN00045011,0,0.199,,,
TXN00024679,0,0.23,,,
TXN00032961,0,0.11,,,
TXN00045089,0,0.289,,,
TXN00014875,1,0.605,account_takeover,ml_model,0.3593405326727032
TXN00041776,0,0.067,,,
TXN00015653,0,0.076,,,
TXN00018615,0,0.065,,,
TXN00016600,0,0.139,,,
TXN00046519,0,0.058,,,
TXN00002699,0,0.223,,,
TXN00030724,0,0.003,,,
TXN00017690,0,0.08,,,
TXN00026291,0,0.02,,,
TXN00013104,0,0.101,,,
TXN00023827,0,0.003,,,
TXN00039948,0,0.185,,,
TXN00047029,0,0.106,,,
TXN00046075,0,0.11,,,
TXN00027049,0,0.133,,,
TXN00037703,0,0.255,,,
TXN00014535,0,0.056,,,
TXN00005295,0,0.27,,,
TXN00027197,0,0.27,,,
TXN00045317,0,0.208,,,
TXN00029878,0,0.283,,,
TXN00013428,0,0.019,,,
TXN00027827,0,0.124,,,
TXN00018228,0,0.024,,,
TXN00020139,0,0.002,,,
TXN00018489,0,0.292,,,
TXN00021148,0,0.065,,,
TXN00022613,0,0.042,,,
TXN00024788,0,0.033,,,
TXN00041199,0,0.18,,,
TXN00009606,0,0.16,,,
TXN00014171,0,0.023,,,
TXN00027438,0,0.168,,,
TXN00045077,0,0.099,,,
TXN00028032,0,0.212,,,
TXN00009538,0,0.008,,,
TXN00006811,0,0.081,,,
TXN00025228,0,0.164,,,
TXN00001806,0,0.134,,,
TXN00045600,0,0.111,,,
TXN00024221,0,0.297,,,
TXN00041988,1,0.653,synthetic_identity,customer_report,46.47996628475443
TXN00017704,0,0.164,,,
TXN00007143,0,0.139,,,
TXN00020707,0,0.002,,,
TXN00049276,0,0.237,,,
TXN00021768,0,0.019,,,
TXN00027087,0,0.213,,,
TXN00012361,0,0.257,,,
TXN00037500,0,0.088,,,
TXN00019575,0,0.079,,,
TXN00021705,0,0.265,,,
TXN00000052,0,0.201,,,
TXN00019843,0,0.122,,,
TXN00010934,0,0.045,,,
TXN00038143,0,0.075,,,
TXN00009259,0,0.105,,,
TXN00035302,0,0.021,,,
TXN00010058,0,0.159,,,
TXN00029755,0,0.23,,,
TXN00043150,0,0.204,,,
TXN00042847,0,0.274,,,
TXN00044632,0,0.049,,,
TXN00001824,0,0.214,,,
TXN00036867,0,0.237,,,
TXN00022856,0,0.18,,,
TXN00036014,0,0.093,,,
TXN00006435,0,0.201,,,
TXN00046158,0,0.197,,,
TXN00011989,0,0.159,,,
TXN00017405,0,0.038,,,
TXN00014786,0,0.231,,,
TXN00015183,0,0.157,,,
TXN00019436,0,0.112,,,
TXN00031714,0,0.203,,,
TXN00021845,0,0.279,,,
TXN00009063,0,0.251,,,
TXN00000861,0,0.04,,,
TXN00011040,0,0.145,,,
TXN00047098,0,0.056,,,
TXN00030505,0,0.107,,,
TXN00011131,0,0.031,,,
TXN00002091,0,0.178,,,
TXN00030971,0,0.106,,,
TXN00004685,0,0.177,,,
TXN00024139,0,0.253,,,
TXN00034976,0,0.229,,,
TXN00038626,0,0.128,,,
TXN00019621,0,0.054,,,
TXN00037052,0,0.159,,,
TXN00003693,0,0.134,,,
TXN00002596,0,0.28,,,
TXN00022891,0,0.291,,,
TXN00045188,0,0.278,,,
TXN00019817,0,0.031,,,
TXN00024333,0,0.231,,,
TXN00036758,0,0.085,,,
TXN00033055,0,0.236,,,
TXN00021679,0,0.172,,,
TXN00022149,0,0.039,,,
TXN00008417,0,0.239,,,
TXN00004853,0,0.154,,,
TXN00042094,0,0.111,,,
TXN00005516,0,0.055,,,
TXN00031364,0,0.066,,,
TXN00035390,0,0.195,,,
TXN00015472,0,0.232,,,
TXN00040262,0,0.146,,,
TXN00049017,0,0.03,,,
TXN00037541,0,0.268,,,
TXN00000394,0,0.152,,,
TXN00047222,0,0.008,,,
TXN00047235,0,0.059,,,
TXN00031136,0,0.126,,,
TXN00018847,0,0.246,,,
TXN00006092,0,0.187,,,
TXN00014966,0,0.017,,,
TXN00033996,0,0.207,,,
TXN00030763,0,0.061,,,
TXN00035063,0,0.121,,,
TXN00043180,0,0.014,,,
TXN00041834,0,0.297,,,
TXN00014315,0,0.21,,,
TXN00015052,0,0.095,,,
TXN00020546,0,0.1,,,
TXN00033649,0,0.247,,,
TXN00017239,0,0.172,,,
TXN00001861,0,0.19,,,
TXN00012253,0,0.128,,,
TXN00023504,0,0.199,,,
TXN00010809,0,0.272,,,
TXN00010737,0,0.286,,,
TXN00030914,0,0.033,,,
TXN00036189,0,0.015,,,
TXN00028709,0,0.141,,,
TXN00000451,0,0.163,,,
TXN00012265,0,0.273,,,
TXN00010591,0,0.067,,,
TXN00037576,0,0.109,,,
TXN00023697,0,0.156,,,
TXN00027955,0,0.159,,,
TXN00018654,0,0.004,,,
TXN00027281,0,0.17,,,
TXN00038247,0,0.207,,,
TXN00003569,0,0.145,,,
TXN00047126,0,0.051,,,
TXN00008912,0,0.155,,,
TXN00038278,0,0.12,,,
TXN00011207,0,0.085,,,
TXN00017600,0,0.021,,,
TXN00029992,0,0.218,,,
TXN00039911,0,0.091,,,
TXN00009135,0,0.163,,,
TXN00005007,0,0.181,,,
TXN00010380,1,0.87,account_takeover,rule_based,54.41674175750326
TXN00005927,0,0.117,,,
TXN00048629,0,0.172,,,
TXN00022584,0,0.018,,,
TXN00028985,0,0.286,,,
TXN00017313,0,0.234,,,
TXN00002008,0,0.061,,,
TXN00041004,0,0.033,,,
TXN00029903,0,0.066,,,
TXN00037078,0,0.231,,,
TXN00001242,0,0.026,,,
TXN00039986,0,0.094,,,
TXN00044881,0,0.264,,,
TXN00032491,0,0.203,,,
TXN00037811,0,0.274,,,
TXN00039481,0,0.293,,,
TXN00048076,0,0.051,,,
TXN00047580,0,0.244,,,
TXN00019405,0,0.24,,,
TXN00035757,0,0.014,,,
TXN00036956,0,0.088,,,
TXN00038402,0,0.076,,,
TXN00009814,0,0.28,,,
TXN00048941,0,0.201,,,
TXN00039470,0,0.074,,,
TXN00049302,0,0.047,,,
TXN00031825,0,0.111,,,
TXN00005467,0,0.287,,,
TXN00014289,0,0.107,,,
TXN00048893,0,0.283,,,
TXN00018792,0,0.221,,,
TXN00044010,0,0.151,,,
TXN00037854,0,0.059,,,
TXN00042856,0,0.041,,,
TXN00012464,0,0.186,,,
TXN00010742,0,0.063,,,
TXN00009426,0,0.045,,,
TXN00019377,0,0.056,,,
TXN00028522,0,0.274,,,
TXN00014619,0,0.053,,,
TXN00021835,0,0.217,,,
TXN00003376,0,0.118,,,
TXN00036607,0,0.013,,,
TXN00019186,0,0.221,,,
TXN00015512,0,0.285,,,
TXN00011838,0,0.243,,,
TXN00004758,0,0.023,,,
TXN00018440,0,0.266,,,
TXN00016079,0,0.148,,,
TXN00024689,0,0.232,,,
TXN00022124,0,0.267,,,
TXN00026898,0,0.173,,,
TXN00049345,0,0.081,,,
TXN00040298,0,0.149,,,
TXN00041372,0,0.142,,,
TXN00035954,0,0.029,,,
TXN00008131,0,0.256,,,
TXN00005908,0,0.169,,,
TXN00033786,0,0.069,,,
TXN00038163,0,0.099,,,
TXN00047564,0,0.029,,,
TXN00044299,0,0.256,,,
TXN00047418,0,0.203,,,
TXN00040690,0,0.151,,,
TXN00007663,0,0.109,,,
TXN00025251,0,0.059,,,
TXN00042977,0,0.247,,,
TXN00006304,0,0.116,,,
TXN00041268,0,0.151,,,
TXN00017542,0,0.039,,,
TXN00028549,0,0.179,,,
TXN00021999,0,0.002,,,
TXN00015920,0,0.161,,,
TXN00016201,0,0.251,,,
TXN00024163,0,0.043,,,
TXN00022886,0,0.056,,,
TXN00022680,0,0.168,,,
TXN00018348,0,0.223,,,
TXN00023174,0,0.023,,,
TXN00016105,0,0.164,,,
TXN00025908,0,0.013,,,
TXN00034685,0,0.126,,,
TXN00012566,0,0.134,,,
TXN00021711,0,0.139,,,
TXN00049518,0,0.006,,,
TXN00035062,0,0.022,,,
TXN00027268,0,0.249,,,
TXN00040062,0,0.292,,,
TXN00026835,0,0.079,,,
TXN00007064,0,0.198,,,
TXN00012866,0,0.018,,,
TXN00013438,0,0.129,,,
TXN00016414,0,0.097,,,
TXN00014607,0,0.189,,,
TXN00035767,0,0.23,,,
TXN00030353,0,0.055,,,
TXN00012252,0,0.205,,,
TXN00035864,0,0.28,,,
TXN00018331,0,0.235,,,
TXN00003472,0,0.238,,,
TXN00012561,0,0.052,,,
TXN00045929,0,0.256,,,
TXN00041280,0,0.031,,,
TXN00038679,0,0.168,,,
TXN00038583,0,0.088,,,
TXN00017471,0,0.163,,,
TXN00021426,0,0.297,,,
TXN00026758,0,0.249,,,
TXN00011316,0,0.009,,,
TXN00018778,0,0.257,,,
TXN00030716,0,0.248,,,
TXN00004055,0,0.2,,,
TXN00034222,0,0.045,,,
TXN00024386,0,0.177,,,
TXN00031664,0,0.183,,,
TXN00021492,0,0.006,,,
TXN00037238,0,0.072,,,
TXN00022175,0,0.115,,,
TXN00047264,0,0.251,,,
TXN00014632,0,0.092,,,
TXN00026746,0,0.146,,,
TXN00049531,0,0.155,,,
TXN00014370,0,0.137,,,
TXN00007547,0,0.055,,,
TXN00022604,0,0.022,,,
TXN00025609,0,0.03,,,
TXN00014585,0,0.158,,,
TXN00001099,0,0.027,,,
TXN00046603,0,0.175,,,
TXN00022362,0,0.216,,,
TXN00033701,0,0.13,,,
TXN00018323,0,0.017,,,
TXN00039467,0,0.046,,,
TXN00044694,0,0.064,,,
TXN00032523,0,0.028,,,
TXN00025293,0,0.03,,,
TXN00015746,0,0.201,,,
TXN00031683,1,0.66,chargeback_fraud,ml_model,97.09938105993866
TXN00024806,0,0.221,,,
TXN00020244,0,0.02,,,
TXN00017389,0,0.06,,,
TXN00038166,0,0.004,,,
TXN00029671,0,0.205,,,
TXN00004150,0,0.293,,,
TXN00028731,0,0.184,,,
TXN00014295,0,0.281,,,
TXN00031029,0,0.059,,,
TXN00030438,0,0.05,,,
TXN00027735,0,0.126,,,
TXN00018908,0,0.098,,,
TXN00001177,0,0.259,,,
TXN00017086,0,0.294,,,
TXN00001273,0,0.012,,,
TXN00010146,0,0.037,,,
TXN00043030,0,0.16,,,
TXN00027250,0,0.108,,,
TXN00017248,0,0.082,,,
TXN00026092,0,0.148,,,
TXN00047810,0,0.293,,,
TXN00047665,0,0.273,,,
TXN00018160,0,0.147,,,
TXN00038669,0,0.217,,,
TXN00038246,0,0.074,,,
TXN00007183,0,0.29,,,
TXN00021758,0,0.006,,,
TXN00023344,0,0.183,,,
TXN00002875,0,0.185,,,
TXN00025561,0,0.065,,,
TXN00036777,0,0.048,,,
TXN00005274,0,0.037,,,
TXN00002723,0,0.038,,,
TXN00004489,0,0.171,,,
TXN00040116,0,0.238,,,
TXN00045628,0,0.259,,,
TXN00032150,0,0.252,,,
TXN00018541,0,0.268,,,
TXN00018561,0,0.241,,,
TXN00000200,0,0.284,,,
TXN00011907,0,0.249,,,
TXN00041848,0,0.132,,,
TXN00029041,0,0.04,,,
TXN00006500,0,0.048,,,
TXN00009371,0,0.159,,,
TXN00039603,0,0.174,,,
TXN00005754,0,0.211,,,
TXN00022672,0,0.175,,,
TXN00027184,0,0.141,,,
TXN00038941,0,0.266,,,
TXN00040196,0,0.06,,,
TXN00032457,0,0.004,,,
TXN00008903,0,0.242,,,
TXN00009701,0,0.21,,,
TXN00014917,0,0.141,,,
TXN00006229,0,0.035,,,
TXN00001713,0,0.213,,,
TXN00012419,0,0.155,,,
TXN00046117,0,0.128,,,
TXN00020788,0,0.102,,,
TXN00017570,1,0.753,synthetic_identity,rule_based,49.59529572253899
TXN00017889,0,0.299,,,
TXN00026840,0,0.218,,,
TXN00033175,0,0.25,,,
TXN00027417,0,0.022,,,
TXN00040368,0,0.171,,,
TXN00049504,0,0.218,,,
TXN00013576,0,0.079,,,
TXN00017351,0,0.065,,,
TXN00028187,0,0.079,,,
TXN00040575,0,0.113,,,
TXN00032694,0,0.085,,,
TXN00013485,0,0.193,,,
TXN00010425,0,0.275,,,
TXN00022831,0,0.25,,,
TXN00002937,0,0.167,,,
TXN00025337,0,0.001,,,
TXN00001563,0,0.046,,,
TXN00046913,0,0.132,,,
TXN00034960,0,0.12,,,
TXN00008528,0,0.233,,,
TXN00045756,0,0.057,,,
TXN00020317,0,0.146,,,
TXN00045142,0,0.019,,,
TXN00045185,0,0.101,,,
TXN00037973,0,0.172,,,
TXN00032264,0,0.207,,,
TXN00006854,0,0.178,,,
TXN00039119,0,0.197,,,
TXN00032943,0,0.257,,,
TXN00005666,0,0.134,,,
TXN00035642,0,0.048,,,
TXN00023151,0,0.057,,,
TXN00011575,0,0.224,,,
TXN00008947,0,0.296,,,
TXN00026801,0,0.092,,,
TXN00026006,0,0.232,,,
TXN00002746,0,0.071,,,
TXN00025592,0,0.144,,,
TXN00023934,0,0.284,,,
TXN00040416,0,0.172,,,
TXN00041350,0,0.127,,,
TXN00034754,0,0.094,,,
TXN00012452,0,0.267,,,
TXN00020792,0,0.119,,,
TXN00001470,0,0.29,,,
TXN00033717,1,0.816,friendly_fraud,rule_based,7.903848858258078
TXN00030946,0,0.22,,,
TXN00011665,0,0.107,,,
TXN00005374,0,0.277,,,
TXN00023672,0,0.026,,,
TXN00032024,0,0.149,,,
TXN00002643,0,0.124,,,
TXN00039508,0,0.057,,,
TXN00016266,0,0.174,,,
TXN00036452,0,0.251,,,
TXN00009647,0,0.215,,,
TXN00040888,0,0.077,,,
TXN00017256,0,0.275,,,
TXN00026679,0,0.22,,,
TXN00003325,0,0.21,,,
TXN00022508,0,0.198,,,
TXN00026176,0,0.208,,,
TXN00036629,0,0.169,,,
TXN00028803,0,0.176,,,
TXN00044692,0,0.198,,,
TXN00021715,0,0.193,,,
TXN00017926,0,0.272,,,
TXN00004583,0,0.055,,,
TXN00033164,0,0.14,,,
TXN00007986,0,0.151,,,
TXN00001649,0,0.243,,,
TXN00027092,0,0.259,,,
TXN00016693,0,0.238,,,
TXN00047051,0,0.162,,,
TXN00032410,0,0.285,,,
TXN00038016,0,0.122,,,
TXN00020796,0,0.009,,,
TXN00018274,0,0.086,,,
TXN00045770,0,0.169,,,
TXN00043356,0,0.217,,,
TXN00020207,0,0.192,,,
TXN00026857,0,0.149,,,
TXN00021097,0,0.243,,,
TXN00041843,0,0.213,,,
TXN00009670,0,0.23,,,
TXN00015257,0,0.164,,,
TXN00043631,0,0.066,,,
TXN00030576,0,0.234,,,
TXN00006512,0,0.115,,,
TXN00016695,0,0.188,,,
TXN00045650,0,0.111,,,
TXN00017595,0,0.268,,,
TXN00033893,0,0.28,,,
TXN00018856,0,0.276,,,
TXN00045225,0,0.057,,,
TXN00006301,0,0.27,,,
TXN00042496,0,0.087,,,
TXN00044734,0,0.054,,,
TXN00020164,0,0.082,,,
TXN00045811,0,0.277,,,
TXN00015321,0,0.199,,,
TXN00013871,0,0.063,,,
TXN00006193,0,0.221,,,
TXN00045610,0,0.268,,,
TXN00036640,0,0.22,,,
TXN00004438,0,0.095,,,
TXN00036538,0,0.028,,,
TXN00014105,0,0.01,,,
TXN00020577,0,0.092,,,
TXN00036081,0,0.104,,,
TXN00033249,0,0.072,,,
TXN00023734,0,0.269,,,
TXN00038802,0,0.204,,,
TXN00030558,0,0.005,,,
TXN00009734,0,0.27,,,
TXN00026567,0,0.145,,,
TXN00000572,0,0.128,,,
TXN00029101,0,0.106,,,
TXN00002722,0,0.043,,,
TXN00040937,0,0.133,,,
TXN00005301,0,0.177,,,
TXN00021141,0,0.041,,,
TXN00008160,0,0.05,,,
