id_card_id,submission_date,id_type,issuing_country,image_sharpness,brightness_score,contrast_score,hologram_detected,hologram_confidence,microprint_quality,uv_features_detected,uv_confidence,ocr_confidence,font_consistency_score,text_alignment_score,face_detected,face_detection_confidence,face_quality_score,face_symmetry_score,edge_consistency,lighting_consistency,color_histogram_score,template_match_score,is_expired,document_age_years,is_fraudulent,fraud_type
ID007705,2024-09-18,state_id,Germany,0.8799,0.8278,0.8109,False,0.8361,0.728,False,0.871,0.9304,0.9068,0.9919,True,0.988,0.8711,0.7887,0.9989,0.8241,0.9464,0.8348,False,0.77,0,
ID007706,2023-10-16,state_id,USA,0.9185,0.6568,1.0,True,1.0,1.0,True,0.781,0.8948,0.7787,0.8459,True,0.8899,0.9086,1.0,0.7735,0.9919,0.7775,0.9184,False,7.53,0,
ID007707,2024-08-15,state_id,Spain,0.439,0.7054,0.6275,False,0.4173,0.0,False,0.1861,0.8257,0.4656,0.5173,True,0.9388,0.9628,0.677,0.6725,0.5773,0.1807,0.4495,False,2.28,1,photo_swap
ID007708,2024-05-26,national_id,Australia,0.7757,0.9901,0.9,False,0.8788,0.8471,True,0.7422,1.0,1.0,0.8375,True,0.9591,0.75,0.9104,0.9486,0.8478,0.8894,0.8604,False,6.43,0,
ID007709,2022-11-29,state_id,Canada,0.8868,0.8457,0.8577,False,0.9894,0.7741,True,0.8154,0.9186,0.8485,0.8537,True,0.9614,0.8633,0.9226,0.799,0.8393,0.7497,0.9399,False,8.91,0,
ID007710,2025-07-14,passport,USA,0.7911,0.8167,0.9691,False,0.8086,0.8809,True,0.8332,0.8804,0.8615,0.9325,True,0.9521,0.7536,0.8742,0.8272,1.0,0.7576,0.9005,False,6.83,0,
ID007711,2023-02-12,passport,Australia,0.847,0.7211,0.8873,True,0.9368,0.8765,True,0.804,0.9407,0.9383,0.8956,True,0.9072,0.7624,0.7181,0.9211,0.8833,0.7736,0.8778,False,7.51,0,
ID007712,2025-09-27,state_id,Spain,0.8841,0.8743,0.8721,False,0.839,1.0,True,0.7464,0.9098,0.8976,0.7918,True,0.9743,0.8741,0.9989,0.8462,0.9059,0.8431,0.8843,False,4.34,0,
ID007713,2023-12-26,national_id,USA,0.8377,0.778,0.8259,False,0.9965,0.8785,True,0.9586,0.9923,0.8821,0.8107,True,1.03,0.8011,0.8029,0.8881,0.7966,0.9622,0.8138,False,3.05,0,
ID007714,2025-10-11,drivers_license,Spain,0.8482,0.9236,0.911,True,0.9776,0.8357,False,1.0,0.7827,0.9097,0.9832,True,0.9044,0.8485,0.6608,0.7806,0.7882,0.928,0.9165,False,3.27,0,
ID007715,2024-09-10,passport,UK,0.85,0.7226,0.8344,False,0.8847,0.8668,True,0.919,0.8116,1.0,1.0,False,0.0,0.0,0.5463,1.0,0.8282,0.9248,0.9041,False,6.3,0,
ID007716,2025-01-10,drivers_license,Spain,0.4878,0.7031,0.5348,True,0.458,0.3138,False,0.5199,0.4708,0.57,0.6879,True,0.9849,0.6095,0.5557,0.5413,0.2458,0.5653,0.9717,False,2.35,1,synthetic_id
ID007717,2022-10-10,passport,Spain,0.8529,0.7271,0.8214,True,0.7557,0.9532,True,1.0,0.8496,0.939,0.8163,False,0.0,0.0,0.7794,0.8392,0.8873,0.7826,0.8486,False,6.61,0,
ID007718,2025-09-18,passport,UK,0.9228,0.8491,0.8223,True,0.8631,0.743,True,0.7566,0.9291,1.0,0.7346,True,0.955,0.8041,1.0,0.7782,0.8429,0.8683,0.8006,True,0.61,0,
ID007719,2024-06-03,state_id,USA,0.8556,0.8898,0.8176,False,0.8858,0.7928,True,0.8253,0.933,0.9196,0.9844,True,0.9905,0.7576,0.8125,0.7545,0.7145,1.0,0.9237,False,8.99,0,
ID007720,2024-08-24,drivers_license,USA,1.0,0.7075,0.8274,True,0.8799,0.8745,True,0.9179,0.913,0.9293,0.9255,True,0.98,0.8586,0.846,1.0,0.803,0.7643,0.9117,False,9.47,0,
ID007721,2023-01-17,national_id,Australia,0.685,0.7809,0.286,True,0.4257,0.4411,False,0.1718,1.0,0.6179,0.726,True,0.9237,0.488,0.7503,0.3739,0.1744,0.473,0.5114,True,1.21,1,synthetic_id
ID007722,2024-07-12,drivers_license,USA,0.8257,0.8794,0.7693,True,0.7999,0.7992,True,0.8727,0.9446,0.8732,0.8809,True,0.8751,0.8006,0.8692,1.0,0.9511,0.8751,0.8291,False,1.44,0,
ID007723,2023-04-06,national_id,France,0.8699,0.9879,0.8839,True,0.8725,0.7177,False,0.7786,0.9255,1.0,0.8409,True,0.8795,0.8887,0.9326,0.9541,0.7043,0.9383,0.9232,False,0.21,0,
ID007724,2022-12-23,drivers_license,Canada,0.9203,0.7197,0.7195,True,0.9797,0.8628,False,0.9089,0.833,0.9395,0.9582,False,0.0,0.0,0.4067,0.937,0.789,0.782,0.9251,False,0.05,0,
ID007725,2023-05-20,passport,Spain,0.8714,0.958,0.7482,True,0.9104,0.7448,False,0.9576,0.8264,1.0,0.8593,True,0.9286,0.9049,1.0,0.9436,0.9084,0.876,0.9577,False,3.88,0,
ID007726,2025-04-02,national_id,Italy,0.3055,0.5812,0.5992,True,0.5152,0.4124,False,0.0,0.6178,0.4606,0.8189,True,0.926,0.6093,0.7808,0.1721,0.0205,0.4943,0.7066,False,0.78,1,fake_hologram
ID007727,2022-01-25,drivers_license,UK,0.7763,0.8417,0.9576,True,0.8481,0.9637,True,0.8057,0.9812,0.9857,0.9422,True,0.932,0.7006,0.7477,0.9641,0.9363,0.9415,0.8719,False,8.27,0,
ID007728,2025-02-17,state_id,Italy,0.8467,0.7591,0.7303,True,0.9424,0.7182,True,0.896,0.9217,0.8881,0.8735,True,0.9032,0.8894,0.8631,0.8901,0.7654,0.8135,0.9215,False,6.41,0,
ID007729,2023-05-12,state_id,France,0.9427,0.8095,0.8784,False,0.7855,1.0,False,0.9063,0.9593,1.0,0.8212,True,0.9766,0.8086,0.8823,1.0,0.8169,0.7368,0.8851,False,9.58,0,
ID007730,2023-02-12,state_id,UK,0.7817,0.86,0.8635,False,0.7908,0.8481,False,0.8856,0.9149,0.8956,0.8333,True,1.0705,0.8233,0.9066,0.866,0.769,0.8361,0.8722,False,9.89,0,
ID007731,2022-02-14,passport,Germany,0.7777,0.9718,0.8148,True,0.925,0.9529,True,0.8533,0.9048,0.9078,0.902,True,0.9822,0.9865,0.8531,0.7075,0.9513,0.717,1.0,False,0.22,0,
ID007732,2024-03-20,state_id,France,0.8305,0.8733,0.9301,True,0.9293,0.8144,True,0.7398,0.8666,0.9733,0.8891,True,0.8945,0.7093,0.6925,0.8661,0.9671,0.9385,0.9231,False,6.45,0,
ID007733,2024-04-24,passport,Australia,0.9156,0.9523,0.7612,True,0.8591,0.9667,False,0.7079,0.9599,0.9059,0.9654,True,0.9359,0.8207,0.9651,0.9324,0.6818,0.8287,1.0,False,3.48,0,
ID007734,2024-06-05,drivers_license,Canada,0.8696,0.9005,0.9638,True,1.0,0.8605,False,0.8382,0.9249,0.9123,0.7561,True,0.9031,0.8202,0.9006,0.9207,0.8458,0.7472,0.8496,False,4.03,0,
ID007735,2024-07-11,state_id,USA,0.9723,0.9564,0.7562,False,0.9555,0.7166,True,0.7769,0.7513,0.8566,0.9931,True,0.9839,0.8091,0.9775,0.7993,0.9109,0.7982,0.9754,True,4.86,0,
ID007736,2023-11-08,drivers_license,USA,0.848,0.7126,0.5985,True,0.8149,0.8046,True,0.8474,0.9075,0.8795,1.0,True,0.8776,0.8492,0.8489,0.8217,0.8498,0.9377,0.9357,False,3.68,0,
ID007737,2022-01-24,state_id,Australia,0.6957,0.7061,1.0,True,0.7933,0.6717,True,0.9329,0.9849,0.8936,0.8145,True,0.9288,0.8801,0.822,0.9355,0.8217,0.8236,0.9239,False,0.08,0,
ID007738,2023-07-17,national_id,UK,0.8506,0.6537,1.0,True,0.8234,0.8173,True,0.807,0.8307,0.8664,0.7909,True,1.0,0.6903,0.8684,0.9093,0.7459,0.8461,0.8316,False,2.73,0,
ID007739,2022-11-26,passport,France,0.9189,0.7058,0.8351,False,1.0,0.864,True,0.826,0.9813,0.9868,0.9475,True,0.9541,0.8684,0.774,0.8085,1.0,0.8289,0.9023,False,5.44,0,
ID007740,2023-03-22,passport,Germany,0.8689,0.6828,0.9792,True,0.7193,0.6516,True,0.8385,0.8251,0.7562,0.8903,True,0.8612,0.8028,0.8092,0.9677,0.8628,0.8463,0.8796,False,1.31,0,
ID007741,2025-06-26,drivers_license,Germany,0.8368,0.8781,0.7103,False,0.8001,0.7455,False,0.7964,0.8935,0.89,0.9798,True,0.9649,0.8688,0.8348,0.8828,0.8042,0.8882,0.9587,True,3.97,0,
ID007742,2024-10-28,passport,USA,0.8106,0.8454,0.8933,False,0.8233,0.6157,True,0.8305,0.9078,0.8468,0.8184,True,0.9198,0.7109,0.8743,0.919,0.8587,0.625,0.8363,False,9.55,0,
ID007743,2023-10-29,passport,UK,0.9624,0.7982,0.9995,True,0.835,0.8427,True,0.9077,0.9153,0.8794,0.8806,True,0.9422,0.7972,1.0,0.856,0.7648,0.8679,0.8206,False,4.67,0,
ID007744,2023-06-29,state_id,France,0.8193,0.867,0.8086,True,0.8842,0.8477,True,0.9742,0.9135,0.852,0.8125,True,0.8859,0.777,1.0,0.9418,0.8348,0.9736,0.8793,False,5.84,0,
ID007745,2025-06-15,state_id,Spain,0.8834,0.941,0.8729,False,0.9877,0.8446,False,0.8206,0.9817,0.9502,0.903,True,0.9094,0.7697,0.9719,0.8986,0.8882,0.8572,0.8829,False,0.14,0,
ID007746,2023-04-15,passport,Australia,0.8197,0.7082,0.949,False,0.8055,0.9199,True,0.7856,0.9434,0.7801,0.9254,True,0.9487,0.8939,0.7909,1.0,0.6858,0.8519,0.8621,False,3.01,0,
ID007747,2023-06-14,drivers_license,Germany,0.7999,0.9452,0.7429,True,0.7834,0.7049,False,0.942,0.9384,1.0,0.7944,True,0.8971,0.7113,0.7816,0.986,0.8991,0.9087,0.8698,True,0.37,0,
ID007748,2024-01-13,national_id,UK,0.7625,0.688,0.8447,True,0.8329,0.8356,False,0.8087,0.8569,0.9356,0.9485,True,0.905,1.0,0.9956,1.0,0.8385,0.8297,0.8864,True,7.68,0,
ID007749,2025-04-21,state_id,France,0.9156,0.845,0.7094,False,0.7665,0.7909,True,0.7841,0.8266,0.8843,0.9293,True,0.8992,0.8688,0.8776,0.9435,0.8093,0.8913,0.9279,False,4.64,0,
ID007750,2022-07-31,national_id,Canada,0.8938,0.7769,0.8051,True,1.0,0.901,True,0.8731,0.9032,0.8759,0.8989,True,0.8918,0.6789,0.9231,0.9972,1.0,0.9053,0.8859,False,6.2,0,
ID007751,2024-04-22,drivers_license,Canada,0.9237,0.8461,0.9432,True,1.0,0.7344,True,0.8121,0.953,0.9296,0.9546,True,0.926,0.8795,0.8909,0.9451,0.7458,0.8679,0.9245,False,7.6,0,
ID007752,2022-04-11,drivers_license,Spain,0.7366,0.9177,0.8807,False,0.9352,0.8174,True,0.8711,0.9848,0.7887,0.6912,True,0.9936,0.824,0.7109,0.8482,0.8969,0.8378,0.9109,False,1.43,0,
ID007753,2024-01-24,state_id,France,0.9252,0.9613,0.8533,True,0.7383,0.8148,True,0.9744,0.8399,0.7907,0.9229,False,0.0,0.0,0.536,0.7174,0.8079,1.0,0.9351,False,3.21,0,
ID007754,2022-09-05,drivers_license,Germany,0.7926,0.8576,0.7831,True,0.95,0.8562,True,0.9256,0.8094,0.935,0.7687,True,0.9829,1.0,0.7409,0.9309,0.7355,0.7797,0.8834,False,8.02,0,
ID007755,2022-12-04,national_id,France,0.7605,0.9177,0.7681,False,0.9276,0.6906,True,0.8296,1.0,0.842,0.8061,True,0.8506,0.8946,1.0,0.8142,0.786,0.9154,0.9225,False,0.43,0,
ID007756,2024-05-21,passport,Australia,0.807,0.8431,0.8177,True,0.9482,0.8657,False,0.7694,0.9708,0.89,0.798,True,0.9153,0.8895,0.7605,0.8091,1.0,0.7423,0.9867,False,4.2,0,
ID007757,2022-10-20,national_id,Spain,0.8611,0.7265,0.7785,True,0.8067,0.9295,True,0.9254,0.9578,0.768,0.904,True,1.0459,0.8072,0.8056,0.7591,0.7997,0.7524,0.9192,False,9.9,0,
ID007758,2025-09-24,state_id,Canada,0.8082,0.8087,0.7654,True,0.9368,0.8184,True,0.809,0.9535,0.9233,0.9469,True,0.9188,0.9131,0.8943,0.9395,0.9454,0.9158,0.9101,False,8.7,0,
ID007759,2024-09-09,national_id,France,0.8074,0.8346,0.8534,True,0.823,0.8157,True,0.7546,0.8969,0.7581,0.926,True,0.9333,0.8581,0.9602,0.8093,0.809,0.7324,1.0,False,1.82,0,
ID007760,2025-03-31,national_id,Spain,0.7266,1.0,0.8518,False,0.9327,0.9471,False,0.9691,0.9618,0.8748,0.9,True,0.9433,0.8396,0.9106,0.9037,0.8234,1.0,0.8301,False,8.93,0,
ID007761,2023-08-19,drivers_license,Spain,0.8226,1.0,0.7949,True,0.9536,0.8416,True,0.9208,0.9435,0.9623,0.9066,False,0.0,0.0,0.7395,0.9543,0.8463,0.825,0.9355,False,2.15,0,
ID007762,2024-02-29,state_id,USA,0.6244,0.7124,0.6214,False,0.5744,0.5881,True,0.1849,0.9459,0.0235,0.6749,True,0.9629,0.7055,0.866,0.7191,0.672,0.1183,0.4933,True,4.49,1,photo_swap
ID007763,2024-05-28,drivers_license,Canada,0.7484,0.7385,0.778,True,0.9189,0.9331,False,0.8998,0.8599,0.987,0.819,True,1.034,1.0,0.8574,0.7946,0.9437,0.8945,0.8874,False,8.49,0,
ID007764,2025-02-27,drivers_license,USA,0.9317,0.7925,0.9474,True,0.8771,0.8756,True,0.79,0.9217,0.7158,1.0,True,0.9682,0.8017,0.8341,0.7845,0.763,0.8777,0.9098,False,7.49,0,
ID007765,2025-01-13,national_id,Spain,0.9404,0.918,0.6711,True,0.9683,0.7436,True,0.9595,0.9443,0.8174,0.82,True,1.0187,0.9074,0.7979,0.8912,0.8295,0.7604,0.8962,False,3.71,0,
ID007766,2023-07-22,passport,Canada,0.9664,1.0,0.8739,True,0.9044,0.8426,True,0.8498,0.8324,0.8482,0.877,True,0.9853,0.796,0.9968,0.9665,0.8569,0.8209,0.9275,False,5.66,0,
ID007767,2023-05-27,passport,UK,0.9199,0.8382,0.7493,True,0.8777,0.6968,False,0.7768,0.9382,0.8419,0.8378,True,0.9145,0.7249,0.806,0.8674,0.863,1.0,0.867,False,1.88,0,
ID007768,2025-11-09,state_id,Spain,0.5653,0.7331,0.6702,False,0.3542,0.6669,True,0.3399,0.6224,0.9415,0.5608,True,1.0686,0.7141,0.9744,0.7807,0.3522,0.6225,0.9149,False,2.58,1,synthetic_id
ID007769,2024-04-12,state_id,Italy,0.9477,0.9788,0.7945,True,0.8449,0.7452,True,0.7319,0.8747,0.9233,0.7731,True,0.8577,0.8885,0.8959,0.9425,0.8832,0.976,0.8711,False,5.74,0,
ID007770,2023-04-05,state_id,Australia,0.9109,0.9309,0.8983,True,0.7156,0.7153,True,0.915,0.8217,0.9274,0.9458,True,0.9844,0.7344,0.9132,0.9249,0.8886,0.8541,0.8934,False,5.85,0,
ID007771,2024-12-04,state_id,Canada,0.9801,0.7603,0.8781,False,0.9236,0.7062,True,0.8808,0.9032,0.8514,0.8369,True,0.8363,0.7811,0.7202,0.8595,0.6687,0.909,0.934,False,3.68,0,
ID007772,2024-06-06,state_id,Italy,0.9394,0.8496,0.8746,False,0.7835,0.8601,True,0.9069,0.9786,0.8615,0.963,True,0.9881,0.7865,0.9382,0.832,0.7295,0.7932,0.9229,False,2.52,0,
ID007773,2023-03-10,state_id,UK,0.699,0.7253,0.831,False,0.8274,0.8233,False,0.7493,0.8579,0.8162,0.7461,True,0.9331,0.8927,0.8371,0.8973,0.7285,0.8088,1.0,False,8.83,0,
ID007774,2024-03-28,state_id,Spain,0.7666,0.8371,0.896,False,0.858,0.8966,True,0.8154,0.9192,0.9017,0.8121,True,0.9164,0.8442,0.8966,1.0,0.8013,0.9269,0.944,False,2.67,0,
ID007775,2022-03-01,national_id,Spain,0.8271,0.8428,0.8733,False,0.8634,0.8768,True,0.8267,0.7923,0.9259,0.8406,True,0.9368,0.755,0.8436,0.8773,0.7876,0.888,0.9057,False,7.26,0,
ID007776,2023-07-27,drivers_license,Canada,1.0,0.9609,0.9404,False,0.9773,0.8516,True,0.902,0.8641,0.9093,0.9094,True,1.0146,0.6073,1.0,0.9434,0.8973,0.8448,0.8941,False,4.52,0,
ID007777,2022-12-13,national_id,Canada,0.8019,0.7277,0.85,True,0.8964,0.7936,True,0.9096,0.8621,0.8382,1.0,True,0.9566,0.7676,0.9033,0.8383,0.7436,0.8079,0.8455,False,9.61,0,
ID007778,2023-05-30,passport,Canada,0.9262,0.9809,0.7151,True,0.9653,0.7185,False,0.7368,0.8608,0.9287,0.79,True,0.9155,0.845,0.7636,0.8559,0.8165,0.8044,0.9642,False,7.09,0,
ID007779,2022-03-15,drivers_license,Germany,0.8341,0.8584,1.0,False,0.8492,0.861,True,0.7365,0.8557,1.0,0.9221,True,0.919,0.9357,0.9161,0.8766,0.7739,0.7493,0.9248,False,1.06,0,
ID007780,2025-01-17,national_id,Canada,0.7689,1.0,0.7827,True,0.8011,0.7377,True,1.0,0.9219,0.9067,0.8344,True,0.9403,0.8987,1.0,0.7982,1.0,0.9213,0.9129,False,2.16,0,
ID007781,2024-06-25,drivers_license,Italy,0.7884,0.5142,0.7287,False,0.3533,0.1171,False,0.357,0.7499,0.4245,0.7011,True,0.9634,0.2473,0.5659,0.376,0.3865,0.4605,0.4511,False,4.57,1,altered_text
ID007782,2024-03-22,passport,Spain,0.8581,0.9232,0.7437,True,0.976,0.6915,False,0.6102,1.0,0.7388,1.0,True,0.95,0.9243,0.7538,0.8944,0.9056,0.9492,0.9381,False,1.29,0,
ID007783,2022-09-27,passport,Germany,0.9066,0.7053,0.8094,False,0.7991,0.5963,True,0.8321,0.9803,0.9239,1.0,True,1.0454,0.8877,0.8696,0.9714,0.8352,0.7951,0.8212,False,6.68,0,
ID007784,2025-11-13,drivers_license,Italy,0.8858,0.9106,0.8277,False,0.8953,0.802,True,1.0,1.0,0.9642,0.9171,True,0.9096,0.7125,0.9029,0.9363,0.6559,0.7271,0.9208,False,1.11,0,
ID007785,2022-01-28,drivers_license,Canada,0.8587,0.8398,0.7785,True,0.7661,0.9563,True,0.9678,0.8533,0.902,0.8649,True,0.8431,0.8059,0.9239,0.8121,0.7857,0.8066,0.9342,False,8.97,0,
ID007786,2022-02-03,drivers_license,France,0.9552,0.8306,0.7205,False,0.7944,0.8496,False,0.7721,0.946,0.8313,0.8595,True,0.8953,0.8246,0.7798,0.8771,0.9024,0.7959,0.9285,False,3.43,0,
ID007787,2022-09-09,state_id,Canada,0.7794,0.7608,0.9229,True,0.8253,0.9793,True,0.8816,0.8002,0.8568,0.9277,True,0.9881,0.9647,0.8664,0.8635,1.0,0.8657,0.9392,False,0.03,0,
ID007788,2024-04-14,state_id,France,0.8672,0.9559,0.8725,True,0.8895,0.8056,True,0.8999,0.8452,0.836,0.9678,True,1.0807,0.8742,0.9883,0.8484,0.8963,0.5845,0.9044,False,2.77,0,
ID007789,2023-10-26,state_id,USA,0.8862,0.8566,0.993,True,0.8055,0.8475,True,0.7328,1.0,0.7847,0.8759,True,0.9282,0.8761,0.8719,0.8903,0.8955,0.7843,0.8554,False,3.56,0,
ID007790,2024-03-01,state_id,France,0.9088,0.738,0.8336,True,0.8269,0.7775,True,0.8778,0.8628,0.9212,0.8122,True,0.9442,0.8178,0.744,0.8908,0.8246,0.8755,0.8421,False,2.58,0,
ID007791,2022-06-06,drivers_license,Germany,0.895,0.9168,1.0,True,0.9512,0.8975,True,0.674,1.0,0.9503,0.9453,True,0.9979,0.7566,0.9743,0.8397,0.9231,0.8314,0.908,False,8.86,0,
ID007792,2023-04-22,drivers_license,UK,0.8893,0.8419,0.9094,True,0.8512,0.9577,True,0.8741,0.8957,0.9012,1.0,True,0.9386,0.8387,0.8986,0.9277,0.8846,0.8999,0.9391,False,7.22,0,
ID007793,2023-10-18,passport,USA,0.9957,0.8557,0.7521,False,0.8568,0.9043,True,0.833,0.8778,0.9627,0.7799,True,0.9426,0.719,0.7475,1.0,0.7974,0.8829,1.0,False,2.69,0,
ID007794,2022-03-23,passport,Italy,0.7599,0.7679,0.8233,True,0.836,0.9153,False,1.0,0.8413,0.9601,0.9217,True,0.938,0.7483,0.7128,0.9213,0.8727,0.8499,0.9538,False,4.85,0,
ID007795,2022-11-26,state_id,Italy,0.8543,0.866,0.6988,False,0.8882,0.9944,True,0.8576,0.9611,0.9328,0.8899,True,0.7733,0.8226,0.8337,0.9206,0.9685,0.9622,0.9751,True,6.99,0,
ID007796,2022-03-02,national_id,Italy,0.9588,0.6489,0.9438,True,0.8905,0.7925,True,0.8205,0.9042,0.9385,0.8913,True,0.9448,0.5942,0.8218,0.904,0.6464,0.9161,0.8895,False,4.81,0,
ID007797,2024-02-24,passport,Spain,0.9422,0.7456,0.8772,False,0.9066,0.7361,True,0.7228,0.8762,0.9077,0.8694,True,1.0198,0.8506,0.9038,0.83,0.9116,0.7078,0.9341,False,0.82,0,
ID007798,2024-09-27,national_id,UK,0.8979,0.9462,0.8752,True,0.8449,0.7746,True,0.8073,0.9179,1.0,0.9158,True,1.0546,0.9488,0.838,0.9088,0.8624,0.843,0.9332,False,5.04,0,
ID007799,2023-10-10,passport,Germany,0.832,0.8207,0.7859,True,0.8365,0.7818,True,0.8,0.9956,0.8942,0.7646,True,0.8909,0.9671,0.8541,0.9311,0.8286,0.7679,0.8242,False,3.94,0,
ID007800,2023-05-18,drivers_license,Spain,0.7846,0.8545,0.7855,True,0.8505,0.8021,True,0.7506,1.0,1.0,0.9426,True,1.0035,0.8524,0.8834,0.9221,0.868,0.9238,0.8615,False,6.8,0,
ID007801,2023-08-02,passport,UK,0.7734,0.8442,0.981,True,0.7719,0.8381,False,0.8386,0.9463,1.0,0.821,True,0.9601,0.7487,0.7517,0.8344,0.6823,0.8809,0.911,True,5.1,0,
ID007802,2022-02-27,state_id,UK,0.832,0.8178,0.8542,False,0.8601,0.8429,True,0.715,0.8748,0.8834,0.8379,True,0.8991,0.8921,0.8068,1.0,0.7979,0.8092,0.8564,False,6.3,0,
ID007803,2025-09-13,drivers_license,Italy,0.8617,0.6989,0.812,True,0.842,0.7644,False,0.8738,0.9405,0.8775,0.9221,True,1.0078,0.9662,0.7334,0.9156,0.7294,0.7809,0.8689,False,8.18,0,
ID007804,2022-04-27,drivers_license,USA,0.733,0.7437,0.7789,True,0.8239,0.5007,False,0.7317,0.8753,0.8921,0.8155,True,0.9588,0.7617,0.9105,0.9707,0.8859,0.9028,0.8658,False,2.54,0,
ID007805,2022-08-28,national_id,USA,0.8916,0.8393,0.9224,True,0.8364,0.8597,True,0.7838,0.875,0.8264,0.9708,True,0.8907,0.7323,0.9076,0.8565,0.937,0.7496,0.8767,False,1.8,0,
ID007806,2024-08-05,passport,Spain,0.6661,0.858,0.6809,True,0.7678,0.7647,True,0.8721,0.9263,0.8969,0.7923,True,0.9372,0.9554,0.8705,0.9353,0.6686,0.8513,0.9602,True,6.58,0,
ID007807,2025-07-23,state_id,USA,0.8773,0.9373,0.7885,False,1.0,0.7958,False,0.9384,0.8463,0.9442,0.8858,True,0.9887,0.807,0.8583,1.0,0.643,1.0,1.0,False,8.74,0,
ID007808,2025-10-31,passport,Canada,0.7928,1.0,1.0,False,0.8639,0.8354,False,0.6536,0.962,0.878,0.9082,True,0.8717,0.8862,0.7178,0.6994,1.0,0.6279,0.8057,False,4.11,0,
ID007809,2024-08-10,national_id,Canada,0.8474,0.8618,0.649,True,0.783,0.8252,True,0.8149,0.8884,0.9189,0.7769,True,0.9378,0.878,0.8137,0.8213,0.7809,0.8908,0.9105,False,0.44,0,
ID007810,2022-11-07,state_id,Australia,0.4568,0.4394,0.7967,True,0.6248,0.3228,True,0.3206,0.617,0.6104,0.7257,True,0.9544,0.4192,0.5937,0.587,0.2959,0.5707,0.7343,False,4.39,1,template_mismatch
ID007811,2024-08-10,state_id,UK,0.9341,0.8174,0.9294,False,0.948,0.6966,False,0.7208,0.9213,0.951,0.8758,True,0.9595,0.8962,0.7923,0.8891,0.9586,0.9305,1.0,False,2.57,0,
ID007812,2025-05-19,drivers_license,USA,0.8611,0.835,0.8228,True,0.8767,0.8799,True,0.8992,0.8757,0.8832,0.9964,True,0.9998,0.8532,0.8695,0.7139,0.8539,0.7792,0.8376,False,6.02,0,
ID007813,2023-12-26,passport,Spain,0.8081,0.6766,0.8507,True,0.8746,0.8455,True,0.9029,0.8778,0.9019,1.0,False,0.0,0.0,0.5334,1.0,0.8469,0.6929,1.0,False,6.74,0,
ID007814,2024-01-04,passport,UK,0.6783,0.5642,0.451,True,0.139,0.2047,True,0.5951,1.0,0.4115,0.0611,True,0.9594,1.0,0.6883,0.316,0.4044,0.1786,0.8247,False,2.46,1,synthetic_id
ID007815,2025-01-12,national_id,Germany,0.8361,0.6633,0.8697,False,0.2065,0.1714,True,0.1566,0.9505,0.5162,0.8263,False,0.0,0.0,0.6891,0.7233,0.3586,0.4879,0.7347,False,4.63,1,template_mismatch
ID007816,2024-12-27,passport,France,0.925,0.8794,0.7029,True,0.7839,0.8031,True,0.944,0.9042,1.0,0.9563,True,0.9141,0.6579,0.8638,0.9053,0.8902,0.8853,0.8723,False,1.71,0,
ID007817,2023-11-08,drivers_license,France,0.8366,0.7794,0.7508,True,0.9764,0.8492,True,0.863,0.8912,0.906,0.7825,True,0.9945,0.6841,0.7679,0.9837,0.7229,0.9434,0.9241,False,9.87,0,
ID007818,2023-03-24,state_id,Spain,0.887,0.8776,0.9044,False,0.8622,0.7626,True,0.834,0.8162,0.9042,1.0,True,0.9315,0.7894,0.9172,0.8497,0.7588,0.7544,0.9952,False,2.21,0,
ID007819,2024-09-05,drivers_license,Spain,0.9789,0.744,0.9168,True,0.8116,0.7702,True,0.7941,0.9824,0.9366,0.862,True,0.9004,0.8686,0.9146,0.8816,0.8078,1.0,0.8468,False,0.92,0,
ID007820,2022-11-03,state_id,Germany,0.9097,0.7948,0.6869,True,0.9781,0.9441,True,0.8707,0.8919,0.8736,0.7288,True,0.9191,0.6934,0.8903,0.8407,1.0,0.9778,0.8464,False,6.97,0,
ID007821,2025-03-18,drivers_license,France,0.7534,0.9447,0.7175,True,0.8782,1.0,True,0.9223,0.9476,0.9351,0.9012,True,0.9213,0.7699,0.7101,0.8886,0.8226,0.8221,0.7965,False,8.74,0,
ID007822,2025-03-20,drivers_license,France,0.8125,0.9732,0.7473,False,0.8098,0.6723,False,0.9671,0.8101,0.8895,0.8437,True,0.9416,0.9502,0.8381,0.8647,0.738,0.8878,0.9075,False,8.32,0,
ID007823,2024-10-13,passport,France,0.7353,0.8283,1.0,True,0.9794,0.6348,True,0.8264,0.8868,0.9746,0.7466,True,0.8893,0.8542,0.93,0.8838,1.0,0.7067,0.9164,False,8.42,0,
ID007824,2025-02-14,national_id,Canada,0.8522,0.9874,0.9351,True,0.7392,0.8099,True,0.7587,0.8776,0.8009,0.7635,True,0.9627,0.8898,0.8463,0.8594,0.9032,0.7542,0.766,False,6.7,0,
ID007825,2022-07-31,state_id,Canada,0.8663,0.8319,0.9926,True,0.9014,0.7862,True,0.916,0.9979,0.9762,0.8141,True,0.9645,0.8605,0.8232,0.9972,0.8825,0.7247,0.8533,False,2.25,0,
ID007826,2022-03-23,passport,Australia,0.739,0.9065,0.7485,True,0.8302,1.0,False,0.6891,0.9194,0.9317,0.8897,True,1.0349,0.8005,0.9261,0.8117,0.9583,0.7822,0.9648,False,1.84,0,
